# path	seed	style	size
strategic-combat/monsters/beasts/goblin.png	810866042	darkest	320
strategic-combat/monsters/undead/skeleton.png	1009233634	darkest	320
strategic-combat/monsters/beasts/hobgoblin.png	1814220937	darkest	320
strategic-combat/monsters/animals/giant-spider.png	1727850869	darkest	320
strategic-combat/monsters/undead/ghoul.png	101285192	darkest	320
strategic-combat/monsters/beasts/gargoyle.png	858388153	darkest	320
strategic-combat/monsters/humanoids/evil-hero.png	2018047548	darkest	320
strategic-combat/monsters/animals/giant-snake.png	1978420007	darkest	320
strategic-combat/monsters/beasts/werewolf.png	2042770683	darkest	320
strategic-combat/monsters/beasts/ogre.png	162631892	darkest	320
strategic-combat/monsters/undead/mummy.png	450469027	darkest	320
strategic-combat/monsters/beasts/troll.png	708920537	darkest	320
strategic-combat/monsters/undead/vampire.png	227109255	darkest	320
strategic-combat/monsters/beasts/giant.png	1140645445	darkest	320
strategic-combat/monsters/humanoids/witch.png	715817534	darkest	320
strategic-combat/monsters/misc/green-slime.png	601780816	darkest	320
strategic-combat/monsters/insects/purple-worm.png	904371443	darkest	320
strategic-combat/monsters/misc/black-pudding.png	1190825028	darkest	320
strategic-combat/monsters/humanoids/evil-wizard.png	1070709633	darkest	320
strategic-combat/monsters/beasts/red-dragon.png	54409170	darkest	320
strategic-combat/monsters/beasts/blue-dragon.png	598678844	darkest	320
strategic-combat/events/mimic.png	1358433782	darkest	320
strategic-combat/classes/hero.png	967160144	darkest	320
strategic-combat/classes/elf.png	2021232798	darkest	320
strategic-combat/classes/superhero.png	102945602	darkest	320
strategic-combat/classes/wizard.png	990906450	darkest	320
strategic-combat/treasures/silver-cup.png	860836685	darkest	320
strategic-combat/treasures/sack-of-gold.png	1839337353	darkest	320
strategic-combat/treasures/silver-ring.png	1750779281	darkest	320
strategic-combat/treasures/gold-cup.png	1143773078	darkest	320
strategic-combat/treasures/gold-ring.png	1457179155	darkest	320
strategic-combat/treasures/silver-coffer.png	1858054805	darkest	320
strategic-combat/treasures/jade-idol.png	1196040164	darkest	320
strategic-combat/treasures/huge-emerald.png	280023043	darkest	320
strategic-combat/treasures/huge-sapphire.png	13200968	darkest	320
strategic-combat/treasures/silver-necklace.png	669344923	darkest	320
strategic-combat/treasures/huge-ruby.png	74362116	darkest	320
strategic-combat/treasures/gold-necklace.png	804538726	darkest	320
strategic-combat/treasures/huge-diamond.png	1956653773	darkest	320
strategic-combat/treasures/crown-of-gems.png	852081175	darkest	320
strategic-combat/treasures/dragon-hoard.png	1410203457	darkest	320
strategic-combat/items/magic-sword-1.png	277502717	darkest	320
strategic-combat/items/esp-medallion.png	1034144733	darkest	320
strategic-combat/items/shield.png	450452004	darkest	320
strategic-combat/items/elf-boots.png	944443845	darkest	320
strategic-combat/items/secret-door-card.png	136102380	darkest	320
strategic-combat/items/crystal-ball.png	156923836	darkest	320
strategic-combat/items/magic-bow.png	707941255	darkest	320
strategic-combat/items/magic-sword-2.png	1567956938	darkest	320
strategic-combat/items/teleport-scroll.png	502836819	darkest	320
strategic-combat/items/magic-armor.png	1511187739	darkest	320
strategic-combat/items/fire-ball-scroll.png	1068554443	darkest	320
strategic-combat/items/lightning-scroll.png	1855953735	darkest	320
